"V1" "V2"
"1" 0.148742080231373 0.564767332724993
"2" -0.0789600013579521 0.189470633766103
"3" 0.230006939587727 0.274933267094771
"4" 0.303018801571441 0.264426794793636
"5" 0.193749791438312 0.217551380785306
"6" 0.607872162793139 0.686239496414597
"7" 0.211137938606134 0.184177334626161
"8" -0.124410740770133 -0.0863516773729133
"9" 0.0105547962500763 0.26339907753007
"10" 0.198742993852033 0.122638746564949
"11" 0.1236223671904 -0.000715868947172166
"12" 0.390248784916874 0.169671086175049
"13" 0.1400495313091 -0.0561103820456689
"14" 0.537955264137924 0.548765783944373
"15" 0.0819395651760558 0.0915548506390382
"16" -0.144485912904485 -0.312380817955765
"17" 0.463873658204918 0.374845793197025
"18" 0.12511302835465 0.301033638658561
"19" 0.343977247997481 0.234960576399764
"20" 0.229061535813036 0.391379812460042
"21" 0.260734840720685 0.227759329023683
"22" 0.281805179350346 0.246212082490024
"23" -0.153824121658508 -0.213421467834323
"24" 0.265215406787967 0.419716131364308
"25" 0.221284713956979 0.369197831085645
"26" 0.0779130595065617 0.300028360313884
"27" 0.0828321137825746 -0.197298336554186
"28" 0.418358828146214 0.322328649264091
"29" 0.273071062931708 0.244583570165492
"30" 0.156873645548287 0.483860356911976
"31" 0.636905262197377 0.629356090860291
"32" 0.220162360871046 0.158764058245059
"33" 0.644085989735797 0.663341602718384
"34" 0.383408617937123 0.329354713283352
"35" 0.152591401083265 0.0336423474998404
"36" 0.214179856146943 0.325885115833336
"37" 0.410990229482682 0.630117403241978
"38" 0.143794608473826 -0.0189339213771031
"39" 0.060972878315608 -0.226235011066302
"40" 0.419216566407263 0.589848853665799
"41" 0.106677543309701 0.0530440462639103
"42" 0.212056929891825 0.227905288197474
"43" 0.40066137933305 0.17414964841915
"44" 0.0958381931014511 0.0656137632102012
"45" 0.432556993921132 0.475869830639311
"46" 0.175916462722463 0.296633347822024
"47" 0.237862759189999 0.466772421612244
"48" 0.181136724752106 0.188279930066391
"49" 0.183373513189837 0.141812861050746
"50" 0.248888489850187 0.00907804803607916
"51" 0.23539179734548 0.0313355987414469
"52" -0.145737505432839 -0.400125488662884
"53" 0.25094313858723 0.121512593177871
"54" 0.211401997312738 0.114259812115526
"55" 0.437988597943836 0.361635778628771
"56" 0.524104923139568 0.683690613059834
"57" 0.356187308587962 0.399645701029513
"58" 0.335429651834518 0.519777209538435
"59" -0.0651643879275717 0.338835924224573
"60" 0.0394786069682987 -0.029849729087548
"61" 0.33340309508634 0.570452050714266
"62" 0.0894782190391761 -0.130239185481549
"63" 0.401871976430679 0.334779730636677
"64" 0.161900758257898 0.0166792120569691
"65" 0.313018137398238 0.294192561140307
"66" 0.202621436173965 0.23433460943068
"67" 0.0771766226195739 -0.156260558545713
"68" 0.605549151420033 0.734744735419418
"69" 0.482639101143248 0.448104483187912
"70" 0.208062197256963 0.152552882605329
"71" 0.326081018521448 0.41988350556173
"72" 0.0393236029358866 0.0913550973946959
"73" 0.347482836463586 0.115637016519611
"74" 0.0574985191181102 0.334644573159984
"75" -0.0278003873468714 -0.0503093204387934
"76" 0.416607712042167 0.32396225767621
"77" 0.000921971542037619 0.0737019935076484
"78" 0.164959173669883 0.337257727065971
"79" 0.280409439721833 0.335715061103216
"80" 0.382627333182508 0.180656165025729
"81" 0.0994580824012129 0.276237058168497
"82" 0.317950720256128 0.292232086771724
"83" 0.332734703098024 0.358574102649413
"84" 0.254422883954073 0.361530817273758
"85" 0.412407564175322 0.57869708877245
"86" 0.0782073885880424 -0.0655771530336612
"87" -0.0283512808180302 0.0746308677247399
"88" 0.100038766267973 0.0964934446004524
"89" 0.0919980392434633 -0.113202078658975
"90" 0.516196156215683 0.494518660664507
"91" 0.405604304992593 0.525587469166213
"92" 0.50799305119898 0.360852019104421
"93" 0.249026807424384 0.0545964931688797
"94" 0.232261075296083 0.0542454958628319
"95" 0.114861256254719 -0.189803263334253
"96" 0.0897378533128035 0.107971655603387
"97" 0.557903313147904 0.418582418042347
"98" 0.153268580137803 0.209053939271051
"99" -0.00597267763786649 0.264615350280298
"100" -0.113370910747573 -0.0240238479700394
"101" 0.341019363737083 0.155074188261793
"102" 0.23117000397235 0.491549520511932
"103" 0.451440974719845 0.290114121370695
"104" 0.292777015251339 0.21847334316739
"105" 0.296614040370662 0.545817014153424
"106" 0.206439755095995 0.273878053646755
"107" 0.340959187980391 0.547245006063439
"108" 0.24663040167611 0.488505945595034
"109" 0.176164907472068 0.234428812740437
"110" 0.0830604271347019 0.210884523119848
"111" 0.0975289702058521 -0.0481290556724586
"112" -0.0566653683932469 0.0156330919976445
"113" 0.178404853261978 0.0136460151502753
"114" 0.0120822912067414 0.0954510436400624
"115" 0.172583112903301 -0.117033969111596
"116" -0.14587079940582 -0.255259068115696
"117" 0.0732112999663237 0.133924139927373
"118" 0.199414125074237 -0.0556633438096236
"119" -0.126409141141124 -0.305949405835653
"120" 0.206437771638822 -0.155953742665852
"121" 0.263000517960134 0.263441721059643
"122" 0.191729010884548 0.487321766044316
"123" -0.0803503384102172 0.175489833154222
"124" 0.0270552089730445 -0.11174278086466
"125" 0.0377435991630591 -0.0608352050247814
"126" 0.221442022966592 0.619515794260147
"127" 0.0643209903489176 -0.235957153617929
"128" 0.308998148137094 0.458064286761613
"129" -0.0546349447673565 -0.350559957162413
"130" 0.556112251609717 0.639169421982459
"131" 0.132182564591775 0.339667974658697
"132" 0.0744932442982135 0.136603700431232
"133" 0.161952619146361 0.170996220916415
"134" 0.210272135223403 0.0185202033312968
"135" 0.277845848651696 0.392844283505352
"136" 0.285848231482576 0.0346734592516405
"137" 0.189902424946911 0.0737971596473935
"138" -0.0863103806135153 -0.44811303640669
"139" 0.126825954118355 0.0285532339358101
"140" 0.404434026897191 0.370770112248238
"141" 0.150652887023377 0.227670527523299
"142" 0.137080120484529 0.200903955929944
"143" 0.365727389134696 0.403516852887561
"144" -0.0537418971962297 0.109470702866539
"145" 0.339149677477242 0.501246516229609
"146" 0.177333210754251 0.125271156230974
"147" 0.43844302417349 0.32027275157703
"148" 0.158033186218585 -0.00421814001842902
"149" 0.0280175847689575 0.143902491468931
"150" 0.536196799456363 0.576424571046504
"151" 0.360586555425373 0.417372210046049
"152" 0.100313420562964 0.405573601315386
"153" 0.151729712072432 -0.0121760806544165
"154" 0.388891138357802 0.485931373908786
"155" 0.271263358602561 0.335368201716355
"156" 0.00172839501820067 0.271056869538381
"157" 0.413611434597919 0.39753636931278
"158" 0.345141746436012 0.229994220910379
"159" -0.0366616311190502 -0.304800613656672
"160" 0.398591491465389 0.526074249874562
"161" 0.487921424954724 0.398875200894656
"162" -0.151678021566054 -0.291749760577807
"163" 0.0704581271107773 0.0251215028487209
"164" 0.428509305407954 0.582539836832148
"165" 0.188246801407066 -0.111579533136607
"166" 0.118125285291554 0.184513484429467
"167" 0.282988710632167 0.296255131238987
"168" 0.0682364556445794 0.0463266064907093
"169" 0.408464842186675 0.76187312562864
"170" 0.428726389500912 0.15144432372548
"171" 0.451473610261703 0.274774055897376
"172" 0.0812018441156249 0.081465374628669
"173" 0.429986721005344 0.584451700928818
"174" -0.0552959897981235 -0.305454554850411
"175" 0.108655710378862 0.24817397789824
"176" 0.307830165270528 0.175490373337251
"177" 0.153495286659697 0.305502797743562
"178" 0.132492068569049 0.369729058268353
"179" 0.0894283145856532 -0.134288108691605
"180" 0.404582965603858 0.567361887199999
"181" 0.00856465980431869 0.0490413235501927
"182" -0.074895137319839 -0.273642494328905
"183" 0.295358168803099 0.142883533287239
"184" 0.0697202509893505 0.300503350769196
"185" 0.459925949791306 0.489206989596658
"186" 0.560183187481094 0.606500660489937
"187" 0.212553103851243 0.299939306643997
"188" 0.553368720177559 0.559703911109919
"189" 0.264893154017327 0.32873876362464
"190" 0.163939879615749 0.0973137562588453
"191" 0.412055503771289 0.533806207061816
"192" 0.140654761578648 0.133369978256373
"193" 0.471411448016773 0.677344563591383
"194" 0.289647574005877 -0.0713192957910981
"195" -0.00423770965768226 -0.135988472333449
"196" 0.0671583706246134 0.335216904858826
"197" 0.378307169246027 0.205496406551828
"198" -0.0254692914870466 -0.108405880520171
"199" 0.234565319890297 0.0829614166207198
"200" 0.448728582301138 0.520542003938625
"201" 0.202064984855621 0.414537211326554
"202" 0.515796437205138 0.475438964989167
"203" 0.0806945402646265 -0.0498299131399901
"204" 0.00876065424252213 -0.146024849688101
"205" 0.0747125968306184 0.105446299283513
"206" 0.173222940208927 0.0482744261718202
"207" 0.11134522682947 0.182573844807703
"208" 0.322448933120902 0.449662683630626
"209" 0.565943937648769 0.593361322231827
"210" 0.309745973535959 0.332075073569255
"211" 0.0628387988337359 -0.279907572349125
"212" 0.382280912333181 0.384892571755404
"213" 0.313850321609317 0.458397590278785
"214" 0.329035747108204 0.235855909520674
"215" 0.374634843946396 0.4394376231002
"216" 0.126401639482096 0.412441966705683
"217" 0.0512682302191422 -0.0703688925537712
"218" -0.09382411493474 0.100051828478198
"219" 0.0153379455560912 -0.030854505444346
"220" 0.411712549054795 0.625598255004898
"221" 0.0712460316314829 0.0579282011112532
"222" 0.25943412895458 0.189783858261678
"223" 0.192721574955581 -0.0440974500721246
"224" 0.120459560329397 0.267799858558057
"225" 0.189059986564285 -0.0842554425132896
"226" 0.306203961514493 0.449585848667655
"227" -0.0398018049976359 0.0388351098265864
"228" 0.250601815651849 0.192738319327567
"229" 0.220817864318037 0.24778221723563
"230" 0.395732734933667 0.477733700676661
"231" -0.0455584008950578 -0.237206096756288
"232" 0.408913456148708 0.36217892650158
"233" 0.0432096501651385 0.0517085198380881
"234" 0.259810519366977 0.403100293319353
"235" 0.00647337884272289 -0.05042859300811
"236" -0.0127152526818624 0.129407509050175
"237" 0.442879266961037 0.383797465286129
"238" 0.262449740227046 0.0145352613071682
"239" 0.296368979784605 0.581392672712341
"240" 0.457755250210327 0.443396885036779
"241" 0.437456882263262 0.538507728339511
"242" 0.269735613949481 0.412281934046382
"243" 0.122001896156791 -0.017844102024315
"244" 0.0312964921938668 0.0869076905196077
"245" 0.167282927997403 0.349637711068081
"246" 0.326999247609468 0.285064793271632
"247" 0.108859937190745 0.107569530730189
"248" 0.239682608302251 0.167770040182878
"249" 0.256164415665663 0.21987587759538
"250" 0.118122186373343 0.504666462595612
"251" 0.243915581104904 -0.0566598937507909
"252" 0.443962554527779 0.284589193117745
"253" 0.373652624064869 0.315367878697542
"254" 0.137043587696169 -0.165382704235875
"255" 0.316867837472725 0.358437037572492
"256" 0.234307528480835 0.0612592095515655
"257" 0.185778609605617 0.0659212591905795
"258" -0.18532614591792 -0.0510130673579596
"259" 0.100341973919579 0.239460360228532
"260" 0.0605931585953152 0.23334215679827
"261" 0.247406496745317 0.147087872312692
"262" 0.506303097296605 0.703352020048807
"263" 0.292554757254688 0.558086003330573
"264" 0.138779961866329 -0.114391790249256
"265" -0.269326963529083 -0.34282171140365
"266" 0.20205938932419 0.623281316951519
"267" 0.408710463452972 0.343245068777494
"268" 0.304379306946248 0.195652730503331
"269" -0.0416674341715797 0.0196137540808172
"270" 0.423745663762117 0.474676695787147
"271" -0.198205241100724 -0.211801165301301
"272" 0.261432497390639 0.135629463657247
"273" 0.0711631669425959 -0.0473526147392111
"274" 0.224669490914889 0.242925838798149
"275" 0.314163054425027 0.519074356851651
"276" 0.128392927050797 0.429591878535549
"277" 0.216216470638331 0.171400834908553
"278" 0.251360926491548 0.411426853751498
"279" 0.276094464387394 0.298882222032161
"280" 0.11670995644988 0.381813753783568
"281" 0.111287936289229 0.316235219320748
"282" -0.11593264581861 -0.38549610486723
"283" 0.265579534349795 -0.188274452487478
"284" 0.163886255878058 0.15334001094856
"285" 0.383723828957777 0.76023791738676
"286" 0.139479960995521 -0.21694375257297
"287" 0.32181908912857 0.462747413505327
"288" 0.207225443571994 -0.0349002225860977
"289" -0.056334667313092 -0.372513391753531
"290" 0.176949557400691 -0.281393423342186
"291" 0.156156841355694 0.284811919259372
"292" 0.29624550053587 0.393399646839338
"293" 0.241171575734694 0.0886508290132831
"294" 0.378529820884606 0.524702537488128
"295" 0.0978223261115919 0.188199346667227
"296" 0.0781629955435873 0.0839506539261155
"297" -0.00826484135694455 -0.249545519158167
"298" -0.0298794996112251 0.307661718954228
"299" 0.279845127780466 0.0529633676816704
"300" 0.330191381699866 0.089223372006137
"301" 0.161978047404729 0.204957369781673
"302" 0.409598951974513 0.297335980048429
"303" 0.15426031674548 0.0215360597352114
"304" -0.232078460112597 -0.0320384601811877
"305" 0.513574810408665 0.465692574243823
"306" 0.163268105843496 0.188942932930525
"307" 0.0360441831943482 0.0833661891327865
"308" 0.389313671669047 0.293459131224667
"309" 0.267285469362482 -0.020284311097583
"310" 0.222061961279151 0.078620998024695
"311" 0.104781874441318 0.0243335762047858
"312" 0.216902407406292 0.418437495682687
"313" 0.100704321207653 0.15932691548933
"314" -0.131633534833244 -0.166577905604101
"315" 0.158118691423153 0.317356699470112
"316" 0.623924588932871 0.714771087361122
"317" 0.403127545719712 0.61318754596049
"318" 0.00282894726106405 -0.207319592399236
"319" 0.0455999555668201 -0.303566813471681
"320" -0.252905469001005 -0.608737483915156
"321" 0.36855873389216 0.385367632038259
